Date/Time,Year,Month,Day,Data Quality,Max Temp,Max Temp Flag,Min Temp,Min Temp Flag,Mean Temp,Mean Temp Flag,Heat Deg Days,Heat Deg Days Flag,Cool Deg Days,Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
2007-04-17,2007,4,17,,7.1,,0.8,,4,,14,,0,,,M,,M,2.9,,,,,,<31,
2007-04-18,2007,4,18,,10.4,,0.1,,5.3,,12.7,,0,,,M,,M,0,,,,,,<31,
2007-04-19,2007,4,19,,11.1,,-1.7,,4.7,,13.3,,0,,,M,,M,0.8,,,,16,,32,
2007-04-20,2007,4,20,,11.6,,-1.1,,5.3,,12.7,,0,,,M,,M,0,,,,,,<31,
2007-04-21,2007,4,21,,12.6,,-3.4,,4.6,,13.4,,0,,,M,,M,0,,,,,,<31,
2007-04-22,2007,4,22,,12,,2.3,,7.2,,10.8,,0,,,M,,M,0.9,,,,,,<31,
2007-04-23,2007,4,23,,12.7,,1.2,,7,,11,,0,,,M,,M,0,,,,,,<31,
2007-04-24,2007,4,24,,8.9,,3.7,,6.3,,11.7,,0,,,M,,M,9,,,,,,<31,
2007-04-25,2007,4,25,,8.7,,3.1,,5.9,,12.1,,0,,0,,,M,0.9,,,,,,<31,
2007-04-26,2007,4,26,,8.1,,3.1,,5.6,,12.4,,0,,,M,,M,5.6,,,,,,<31,
2007-04-27,2007,4,27,,6.9,,4.7,,5.8,,12.2,,0,,,M,,M,18.4,,,,,,<31,
2007-04-28,2007,4,28,,12.4,,1,,6.7,,11.3,,0,,,M,,M,0,,,,,,<31,
2007-04-29,2007,4,29,,12.5,,0.1,,6.3,,11.7,,0,,,M,,M,0,,,,,,<31,
2007-04-30,2007,4,30,,14.5,,-1,,6.8,,11.2,,0,,,M,,M,0,,,,,,<31,
2007-05-01,2007,5,1,,11.3,,2.9,,7.1,,10.9,,0,,,M,,M,0,,,,,,<31,
2007-05-02,2007,5,2,,6.2,,1.5,,3.9,,14.1,,0,,,M,,M,10.6,,,,,,<31,
2007-05-03,2007,5,3,,10.9,,0.9,,5.9,,12.1,,0,,,M,,M,1.2,,1,,,,<31,
2007-05-04,2007,5,4,,12.4,,0.4,,6.4,,11.6,,0,,,M,,M,0,,,,,,<31,
2007-05-05,2007,5,5,,10.7,,3.3,,7,,11,,0,,,M,,M,0,,,,,,<31,
2007-05-06,2007,5,6,,8.2,,3.4,,5.8,,12.2,,0,,,M,,M,0.8,,,,,,<31,
2007-05-07,2007,5,7,,13.8,,6.2,,10,,8,,0,,,M,,M,0.4,,,,17,,32,
2007-05-08,2007,5,8,,15.3,,2.9,,9.1,,8.9,,0,,,M,,M,1.8,,,,,,<31,
2007-05-09,2007,5,9,,15.6,,-1.2,,7.2,,10.8,,0,,,M,,M,0.2,,,,,,<31,
2007-05-10,2007,5,10,,17.8,,-1,,8.4,,9.6,,0,,,M,,M,0,,,,,,<31,
2007-05-11,2007,5,11,,18.1,,-0.2,,9,,9,,0,,,M,,M,0,,,,,,<31,
2007-05-12,2007,5,12,,19.8,,0.3,,10.1,,7.9,,0,,,M,,M,0,,,,,,<31,
2007-05-13,2007,5,13,,16.4,,1.1,,8.8,,9.2,,0,,,M,,M,0,,,,,,<31,
2007-05-14,2007,5,14,,22.1,,2.7,,12.4,,5.6,,0,,,M,,M,0,,,,,,<31,
2007-05-15,2007,5,15,,25.6,,1.6,,13.6,,4.4,,0,,,M,,M,0,,,,,,<31,
2007-05-16,2007,5,16,,18.4,,4.7,,11.6,,6.4,,0,,,M,,M,0,,1,,,,<31,
2007-05-17,2007,5,17,,17.4,,1.4,,9.4,,8.6,,0,,,M,,M,,M,4,,,,<31,
2007-05-18,2007,5,18,,17.8,,1.2,,9.5,,8.5,,0,,,M,,M,0.6,,7,,,,<31,
2007-05-19,2007,5,19,,10.9,,5.2,,8.1,,9.9,,0,,,M,,M,9.8,,3,,,,<31,
2007-05-20,2007,5,20,,8.4,,2.9,,5.7,,12.3,,0,,,M,,M,1.8,,,,,,<31,
2007-05-21,2007,5,21,,15.9,,0.6,,8.3,,9.7,,0,,,M,,M,1.6,,,,3,,32,
2007-05-22,2007,5,22,,20.2,,0.9,,10.6,,7.4,,0,,,M,,M,0,,1,,,,<31,
2007-05-23,2007,5,23,,19.7,,2.4,,11.1,,6.9,,0,,,M,,M,0,,9,,,,<31,
2007-05-24,2007,5,24,,23.2,,1.9,,12.6,,5.4,,0,,,M,,M,0,,11,,,,<31,
2007-05-25,2007,5,25,,22.5,,1.9,,12.2,,5.8,,0,,,M,,M,0,,4,,,,<31,
2007-05-26,2007,5,26,,14.7,,9.4,,12.1,,5.9,,0,,,M,,M,0.1,,,,,,<31,
2007-05-27,2007,5,27,,14.6,,7.4,,11,,7,,0,,,M,,M,3.4,,,,,,<31,
2007-05-28,2007,5,28,,18.9,,3.5,,11.2,,6.8,,0,,,M,,M,0,,,,,,<31,
2007-05-29,2007,5,29,,25.8,,2.3,,14.1,,3.9,,0,,,M,,M,0,,,,,,<31,
2007-05-30,2007,5,30,,26.8,,3.7,,15.3,,2.7,,0,,,M,,M,0,,,,,,<31,
2007-05-31,2007,5,31,,26.9,,5.4,,16.2,,1.8,,0,,,M,,M,0,,,,,,<31,
2007-06-01,2007,6,1,,27,,6,,16.5,,1.5,,0,,,M,,M,0,,,,,,<31,
2007-06-02,2007,6,2,,30.4,,6.9,,18.7,,0,,0.7,,,M,,M,0,,,,,,<31,
2007-06-03,2007,6,3,,32,,8,,20,,0,,2,,,M,,M,0,,,,,,<31,
2007-06-04,2007,6,4,,20,,11.6,,15.8,,2.2,,0,,,M,,M,7.4,,,,15,,32,
2007-06-05,2007,6,5,,12.2,,7.2,,9.7,,8.3,,0,,,M,,M,9,,,,,,<31,
2007-06-06,2007,6,6,,12.3,,5.8,,9.1,,8.9,,0,,,M,,M,20,,,,,,<31,
2007-06-07,2007,6,7,,14.5,,7.1,,10.8,,7.2,,0,,,M,,M,0.2,,,,,,<31,
2007-06-08,2007,6,8,,14.5,,8.2,,11.4,,6.6,,0,,,M,,M,0,,,,,,<31,
2007-06-09,2007,6,9,,11.6,,7.7,,9.7,,8.3,,0,,,M,,M,2.4,,,,,,<31,
2007-06-10,2007,6,10,,15.3,,6.8,,11.1,,6.9,,0,,,M,,M,1.4,,,,,,<31,
2007-06-11,2007,6,11,,12,,5.1,,8.6,,9.4,,0,,,M,,M,1,,,,,,<31,
2007-06-12,2007,6,12,,16.4,,3,,9.7,,8.3,,0,,,M,,M,0.4,,,,,,<31,
2007-06-13,2007,6,13,,13.4,,6.9,,10.2,,7.8,,0,,,M,,M,1.4,,,,,,<31,
2007-06-14,2007,6,14,,18.6,,5.6,,12.1,,5.9,,0,,,M,,M,0.3,,,,,,<31,
2007-06-15,2007,6,15,,21.7,,4.8,,13.3,,4.7,,0,,,M,,M,,M,,,,,<31,
2007-06-16,2007,6,16,,12.4,,8.1,,10.3,,7.7,,0,,,M,,M,7.4,,,,,,<31,
2007-06-17,2007,6,17,,12.5,,8.6,,10.6,,7.4,,0,,,M,,M,0,,,,,,<31,
2007-06-18,2007,6,18,,14.2,,8.2,,11.2,,6.8,,0,,,M,,M,1.2,,,,,,<31,
2007-06-19,2007,6,19,,21.7,,5.1,,13.4,,4.6,,0,,,M,,M,0,,,,,,<31,
2007-06-20,2007,6,20,,21.7,,6.5,,14.1,,3.9,,0,,,M,,M,0,,,,,,<31,
2007-06-21,2007,6,21,,17.6,,8.8,,13.2,,4.8,,0,,,M,,M,1.4,,,,,,<31,
2007-06-22,2007,6,22,,14.2,,8.1,,11.2,,6.8,,0,,,M,,M,3,,,,,,<31,
2007-06-23,2007,6,23,,,M,6.3,E,,M,,M,,M,,M,,M,0.8,,,,,M,,M
2007-06-24,2007,6,24,,14.4,,6.7,,10.6,,7.4,,0,,,M,,M,1.6,,,,,,<31,
2007-06-25,2007,6,25,,17.8,,6.4,,12.1,,5.9,,0,,,M,,M,0,,,,,,<31,
2007-06-26,2007,6,26,,22.4,,6.3,,14.4,,3.6,,0,,,M,,M,0,,,,,,<31,
2007-06-27,2007,6,27,,24.2,,6,,15.1,,2.9,,0,,,M,,M,0,,,,,,<31,
2007-06-28,2007,6,28,,19,,10.9,,15,,3,,0,,,M,,M,2.2,,,,,,<31,
2007-06-29,2007,6,29,,15.2,,8.2,,11.7,,6.3,,0,,,M,,M,13.6,,,,,,<31,
2007-06-30,2007,6,30,,18.3,,7.4,,12.9,,5.1,,0,,,M,,M,0.6,,,,,,<31,
2007-07-01,2007,7,1,,21.5,,3.8,,12.7,,5.3,,0,,,M,,M,0,,,,,,<31,
2007-07-02,2007,7,2,,22,,7.5,,14.8,,3.2,,0,,,M,,M,0,,,,,,<31,
2007-07-03,2007,7,3,,19.2,,11.2,,15.2,,2.8,,0,,,M,,M,1.3,,,,,,<31,
2007-07-04,2007,7,4,,28.1,,6.9,,17.5,,0.5,,0,,,M,,M,0,,,,,,<31,
2007-07-05,2007,7,5,,29.1,,8.3,,18.7,,0,,0.7,,,M,,M,0,,,,,,<31,
2007-07-06,2007,7,6,,25.6,,8.4,,17,,1,,0,,,M,,M,0,,,,,,<31,
2007-07-07,2007,7,7,,25.6,,8.1,,16.9,,1.1,,0,,,M,,M,0,,,,,,<31,
2007-07-08,2007,7,8,,21.7,,11.5,,16.6,,1.4,,0,,,M,,M,0,,,,,,<31,
2007-07-09,2007,7,9,,29.1,,6.9,,18,,0,,0,,,M,,M,0,,,,,,<31,
2007-07-10,2007,7,10,,33.1,,8.4,,20.8,,0,,2.8,,,M,,M,,M,,,,,<31,
2007-07-11,2007,7,11,,,M,11,E,,M,,M,,M,,M,,M,,M,,,,M,,M
2007-07-12,2007,7,12,,,,,,,,,,,,,,,,,,,,,,,
2007-07-13,2007,7,13,,,,,,,,,,,,,,,,,,,,,,,
2007-07-14,2007,7,14,,,,,,,,,,,,,,,,,,,,,,,
2007-07-15,2007,7,15,,,,,,,,,,,,,,,,,,,,,,,
2007-07-16,2007,7,16,,,,,,,,,,,,,,,,,,,,,,,
2007-07-17,2007,7,17,,,,,,,,,,,,,,,,,,,,,,,
2007-07-18,2007,7,18,,,,,,,,,,,,,,,,,,,,,,,
2007-07-19,2007,7,19,,,,,,,,,,,,,,,,,,,,,,,
2007-07-20,2007,7,20,,,,,,,,,,,,,,,,,,,,,,,
2007-07-21,2007,7,21,,,,,,,,,,,,,,,,,,,,,,,
2007-07-22,2007,7,22,,,,,,,,,,,,,,,,,,,,,,,
2007-07-23,2007,7,23,,,M,,M,,M,,M,,M,,M,,M,0.7,,,,,,<31,
2007-07-24,2007,7,24,,22.2,,9.1,,15.7,,2.3,,0,,,M,,M,0,,,,,,<31,
2007-07-25,2007,7,25,,28.2,,6.3,,17.3,,0.7,,0,,,M,,M,0,,,,,,<31,
2007-07-26,2007,7,26,,26.6,,8.1,,17.4,,0.6,,0,,,M,,M,0,,,,,,<31,
2007-07-27,2007,7,27,,25.3,,9.5,,17.4,,0.6,,0,,,M,,M,0,,,,,,<31,
2007-07-28,2007,7,28,,22.2,,9.3,,15.8,,2.2,,0,,,M,,M,0,,,,,,<31,
2007-07-29,2007,7,29,,21.4,,11.7,,16.6,,1.4,,0,,,M,,M,0,,,,18,,32,
2007-07-30,2007,7,30,,22.1,,5.7,,13.9,,4.1,,0,,,M,,M,0,,,,,,<31,
2007-07-31,2007,7,31,,26.4,,5.5,,16,,2,,0,,,M,,M,0,,,,,,<31,
2007-08-01,2007,8,1,,30.2,,6.3,,18.3,,0,,0.3,,,M,,M,0,,,,,,<31,
2007-08-02,2007,8,2,,28.2,,7.8,,18,,0,,0,,,M,,M,0,,,,,,<31,
2007-08-03,2007,8,3,,19.9,,10.6,,15.3,,2.7,,0,,,M,,M,0.3,,,,,,<31,
2007-08-04,2007,8,4,,25.2,,10.8,,18,,0,,0,,,M,,M,5.8,,,,,,<31,
2007-08-05,2007,8,5,,28.8,,7.9,,18.4,,0,,0.4,,,M,,M,0,,,,,,<31,
2007-08-06,2007,8,6,,26.3,,9.8,,18.1,,0,,0.1,,,M,,M,0,,,,,,<31,
2007-08-07,2007,8,7,,16.7,,12.6,,14.7,,3.3,,0,,,M,,M,0,,,,16,,32,
2007-08-08,2007,8,8,,19.4,,10.9,,15.2,,2.8,,0,,,M,,M,2,,,,,,<31,
2007-08-09,2007,8,9,,20,,9.1,,14.6,,3.4,,0,,,M,,M,32.6,,,,,,<31,
2007-08-10,2007,8,10,,19.5,,8,,13.8,,4.2,,0,,,M,,M,3,,,,,,<31,
2007-08-11,2007,8,11,,18.8,,6.4,,12.6,,5.4,,0,,,M,,M,0.6,,,,,,<31,
2007-08-12,2007,8,12,,17.5,,8.9,,13.2,,4.8,,0,,,M,,M,3.8,,,,,,<31,
2007-08-13,2007,8,13,,24.1,,4.1,,14.1,,3.9,,0,,,M,,M,0,,,,,,<31,
2007-08-14,2007,8,14,,27.3,,5.1,,16.2,,1.8,,0,,,M,,M,0,,,,,,<31,
2007-08-15,2007,8,15,,30.6,,6.8,,18.7,,0,,0.7,,,M,,M,0,,,,,,<31,
2007-08-16,2007,8,16,,23.6,,8.1,,15.9,,2.1,,0,,,M,,M,0,,,,,,<31,
2007-08-17,2007,8,17,,17.4,,10.9,,14.2,,3.8,,0,,,M,,M,0.1,,,,,,<31,
2007-08-18,2007,8,18,,17.3,,8.7,,13,,5,,0,,,M,,M,1,,,,,,<31,
2007-08-19,2007,8,19,,19.5,,8.1,,13.8,,4.2,,0,,,M,,M,0.4,,,,,,<31,
2007-08-20,2007,8,20,,17.7,,10.6,,14.2,,3.8,,0,,,M,,M,0.3,,,,,,<31,
2007-08-21,2007,8,21,,21.1,,10.5,,15.8,,2.2,,0,,,M,,M,0.4,,,,,,<31,
2007-08-22,2007,8,22,,25.1,,6,,15.6,,2.4,,0,,,M,,M,0,,,,,,<31,
2007-08-23,2007,8,23,,26.1,,7.2,,16.7,,1.3,,0,,,M,,M,0,,,,,,<31,
2007-08-24,2007,8,24,,24.9,,8,,16.5,,1.5,,0,,,M,,M,0,,,,,,<31,
2007-08-25,2007,8,25,,20.6,,11.3,,16,,2,,0,,,M,,M,2,,,,,,<31,
2007-08-26,2007,8,26,,17.4,,9,,13.2,,4.8,,0,,,M,,M,12.4,,,,,,<31,
2007-08-27,2007,8,27,,20.8,,7.9,,14.4,,3.6,,0,,,M,,M,0.3,,,,,,<31,
2007-08-28,2007,8,28,,18.8,E,5.7,E,12.3,E,5.7,E,0,E,,M,,M,0,E,,,,M,,M
2007-08-29,2007,8,29,,,,,,,,,,,,,,,,,,,,,,,
2007-08-30,2007,8,30,,26.6,,7.8,,17.2,,0.8,,0,,,M,,M,0,,,,,,<31,
2007-08-31,2007,8,31,,16.5,,11,,13.8,,4.2,,0,,,M,,M,6.6,,,,,,<31,
2007-09-01,2007,9,1,,20.4,,9.4,,14.9,,3.1,,0,,,M,,M,0.6,,,,,,<31,
2007-09-02,2007,9,2,,11.8,,6.1,,9,,9,,0,,,M,,M,11.4,,,,,,<31,
2007-09-03,2007,9,3,,18.4,,9.5,,14,,4,,0,,,M,,M,2.8,,,,,,<31,
2007-09-04,2007,9,4,,22.6,,11.2,,16.9,,1.1,,0,,,M,,M,0.4,,,,,,<31,
2007-09-05,2007,9,5,,19.8,,10.7,,15.3,,2.7,,0,,,M,,M,0,,,,,,<31,
2007-09-06,2007,9,6,,20.4,,8.7,,14.6,,3.4,,0,,,M,,M,0,,,,,,<31,
2007-09-07,2007,9,7,,21.3,,4.5,E,12.9,E,5.1,E,0,E,,M,,M,0,,,,,M,,M
2007-09-08,2007,9,8,,23.2,,3.1,,13.2,,4.8,,0,,,M,,M,0,,,,,,<31,
2007-09-09,2007,9,9,,26.9,,3.4,,15.2,,2.8,,0,,,M,,M,0,,,,,,<31,
2007-09-10,2007,9,10,,29.6,,6.4,,18,,0,,0,,,M,,M,0,,,,,,<31,
2007-09-11,2007,9,11,,28.2,,7.3,,17.8,,0.2,,0,,,M,,M,0,,,,,,<31,
2007-09-12,2007,9,12,,26.1,,7.5,,16.8,,1.2,,0,,,M,,M,0,,,,,,<31,
2007-09-13,2007,9,13,,27.1,,4.5,,15.8,,2.2,,0,,,M,,M,0,,,,,,<31,
2007-09-14,2007,9,14,,24,,3.3,,13.7,,4.3,,0,,,M,,M,0,,,,,,<31,
2007-09-15,2007,9,15,,18.9,,10.6,,14.8,,3.2,,0,,,M,,M,0,,,,,,<31,
2007-09-16,2007,9,16,,14.4,,8.9,,11.7,,6.3,,0,,,M,,M,1.6,,,,,,<31,
2007-09-17,2007,9,17,,17,,6.7,,11.9,,6.1,,0,,,M,,M,0,,,,,,<31,
2007-09-18,2007,9,18,,13.3,,4.6,,9,,9,,0,,,M,,M,1.8,,,,,,<31,
2007-09-19,2007,9,19,,18.5,,1.5,,10,,8,,0,,,M,,M,0.2,,,,,,<31,
2007-09-20,2007,9,20,,13.8,,7.1,,10.5,,7.5,,0,,,M,,M,3.2,,,,,,<31,
2007-09-21,2007,9,21,,10.2,,8,,9.1,,8.9,,0,,,M,,M,2.8,,,,,,<31,
2007-09-22,2007,9,22,,12.5,,3.5,,8,,10,,0,,,M,,M,1.8,,,,,,<31,
2007-09-23,2007,9,23,,17.5,,3.7,,10.6,,7.4,,0,,,M,,M,0,,,,,,<31,
2007-09-24,2007,9,24,,12.7,,5,,8.9,,9.1,,0,,,M,,M,0,,,,,,<31,
2007-09-25,2007,9,25,,13.9,,6.9,,10.4,,7.6,,0,,,M,,M,0,,,,,,<31,
2007-09-26,2007,9,26,,15.8,,7.8,,11.8,,6.2,,0,,,M,,M,0,,,,,,<31,
2007-09-27,2007,9,27,,9.7,,7.5,,8.6,,9.4,,0,,,M,,M,9.8,,,,,,<31,
2007-09-28,2007,9,28,,10.7,,1.9,,6.3,,11.7,,0,,,M,,M,2.8,,2,,,,<31,
2007-09-29,2007,9,29,,6.9,,2.7,,4.8,,13.2,,0,,,M,,M,3.8,,,,,,<31,
2007-09-30,2007,9,30,,6.5,,0.3,,3.4,,14.6,,0,,,M,,M,19.5,,3,,,,<31,
2007-10-01,2007,10,1,,9.6,,4.9,,7.3,,10.7,,0,,,M,,M,3.2,,,,,,<31,
2007-10-02,2007,10,2,,7.9,,5.2,,6.6,,11.4,,0,,,M,,M,19.3,,,,,,<31,
2007-10-03,2007,10,3,,8,,3.2,,5.6,,12.4,,0,,,M,,M,2.6,,2,,,,<31,
2007-10-04,2007,10,4,,9.4,,-0.5,,4.5,,13.5,,0,,,M,,M,0,,1,,,,<31,
2007-10-05,2007,10,5,,12.3,,-2.4,,5,,13,,0,,,M,,M,0.1,,,,,,<31,
2007-10-06,2007,10,6,,6.4,,4.2,,5.3,,12.7,,0,,,M,,M,3.9,,,,,,<31,
2007-10-07,2007,10,7,,10.6,,3.3,,7,,11,,0,,,M,,M,23.5,,,,,,<31,
2007-10-08,2007,10,8,,10.7,,-0.1,,5.3,,12.7,,0,,,M,,M,0,,,,,,<31,
2007-10-09,2007,10,9,,7,,3.2,,5.1,,12.9,,0,,,M,,M,15.2,,,,,,<31,
2007-10-10,2007,10,10,,12,,5,,8.5,,9.5,,0,,,M,,M,11.1,,,,,,<31,
2007-10-11,2007,10,11,,12.5,,4.3,,8.4,,9.6,,0,,0,,,M,0.8,,,,,,<31,
2007-10-12,2007,10,12,,14.7,,1.4,,8.1,,9.9,,0,,,M,,M,0,,,,,,<31,
2007-10-13,2007,10,13,,11.6,,-0.8,,5.4,,12.6,,0,,,M,,M,0,,,,,,<31,
2007-10-14,2007,10,14,,15.8,,0.8,,8.3,,9.7,,0,,,M,,M,0,,,,,,<31,
2007-10-15,2007,10,15,,11.4,,4.3,,7.9,,10.1,,0,,,M,,M,5,,,,,,<31,
2007-10-16,2007,10,16,,9.2,,3.9,,6.6,,11.4,,0,,,M,,M,2.1,,,,,,<31,
2007-10-17,2007,10,17,,6.3,,0.4,,3.4,,14.6,,0,,,M,,M,0.5,,,,,,<31,
2007-10-18,2007,10,18,,4.2,,1.8,,3,,15,,0,,,M,,M,7.2,,,,,,<31,
2007-10-19,2007,10,19,,6.3,,1.3,,3.8,,14.2,,0,,,M,,M,7.1,,,,,,<31,
2007-10-20,2007,10,20,,6.1,,0.2,,3.2,,14.8,,0,,,M,,M,4.9,,,,,,<31,
2007-10-21,2007,10,21,,5.4,,3.1,,4.3,,13.7,,0,,,M,,M,10,,,,,,<31,
2007-10-22,2007,10,22,,9.1,,2.9,,6,,12,,0,,,M,,M,10.4,,,,,,<31,
2007-10-23,2007,10,23,,16.6,,8.3,,12.5,,5.5,,0,,,M,,M,0.1,,,,,,<31,
2007-10-24,2007,10,24,,13.9,,1.2,,7.6,,10.4,,0,,,M,,M,6.9,,,,,,<31,
2007-10-25,2007,10,25,,8.6,,-1.8,,3.4,,14.6,,0,,,M,,M,0.2,,,,,,<31,
2007-10-26,2007,10,26,,7.7,,-3.3,,2.2,,15.8,,0,,,M,,M,0.1,,,,,,<31,
2007-10-27,2007,10,27,,6.2,,-2.2,,2,,16,,0,,,M,,M,0.8,,,,,,<31,
2007-10-28,2007,10,28,,6.5,,3,,4.8,,13.2,,0,,,M,,M,8,,,,,,<31,
2007-10-29,2007,10,29,,9.2,E,5,E,7.1,E,10.9,E,0,E,,M,,M,9.6,E,,,,M,,M
2007-10-30,2007,10,30,,,,,,,,,,,,,,,,,,,,,,,
2007-10-31,2007,10,31,,,,,,,,,,,,,,,,,,,,,,,
2007-11-01,2007,11,1,,,,,,,,,,,,,,,,,,,,,,,
2007-11-02,2007,11,2,,,,,,,,,,,,,,,,,,,,,,,
2007-11-03,2007,11,3,,,,,,,,,,,,,,,,,,,,,,,
2007-11-04,2007,11,4,,,,,,,,,,,,,,,,,,,,,,,
2007-11-05,2007,11,5,,,,,,,,,,,,,,,,,,,,,,,
2007-11-06,2007,11,6,,,,,,,,,,,,,,,,,,,,,,,
2007-11-07,2007,11,7,,,,,,,,,,,,,,,,,,,,,,,
2007-11-08,2007,11,8,,,,,,,,,,,,,,,,,,,,,,,
2007-11-09,2007,11,9,,,,,,,,,,,,,,,,,,,,,,,
2007-11-10,2007,11,10,,,,,,,,,,,,,,,,,,,,,,,
2007-11-11,2007,11,11,,,,,,,,,,,,,,,,,,,,,,,
2007-11-12,2007,11,12,,,,,,,,,,,,,,,,,,,,,,,
2007-11-13,2007,11,13,,,,,,,,,,,,,,,,,,,,,,,
2007-11-14,2007,11,14,,,,,,,,,,,,,,,,,,,,,,,
2007-11-15,2007,11,15,,,,,,,,,,,,,,,,,,,,,,,
2007-11-16,2007,11,16,,,,,,,,,,,,,,,,,,,,,,,
2007-11-17,2007,11,17,,,,,,,,,,,,,,,,,,,,,,,
2007-11-18,2007,11,18,,,,,,,,,,,,,,,,,,,,,,,
2007-11-19,2007,11,19,,,,,,,,,,,,,,,,,,,,,,,
2007-11-20,2007,11,20,,,,,,,,,,,,,,,,,,,,,,,
2007-11-21,2007,11,21,,,,,,,,,,,,,,,,,,,,,,,
2007-11-22,2007,11,22,,,,,,,,,,,,,,,,,,,,,,,
2007-11-23,2007,11,23,,,,,,,,,,,,,,,,,,,,,,,
2007-11-24,2007,11,24,,,,,,,,,,,,,,,,,,,,,,,
2007-11-25,2007,11,25,,2.2,,-5.3,,-1.6,,19.6,,0,,,M,,M,0,,,,,,<31,
2007-11-26,2007,11,26,,-1.7,,-5.1,,-3.4,,21.4,,0,,,M,,M,12.6,,,,,,<31,
2007-11-27,2007,11,27,,1,,-2.9,,-1,,19,,0,,,M,,M,0.3,,15,,,,<31,
2007-11-28,2007,11,28,,-2.8,,-4.4,,-3.6,,21.6,,0,,,M,,M,1.9,,13,,,,<31,
2007-11-29,2007,11,29,,0.7,,-9.4,,-4.4,,22.4,,0,,,M,,M,0,,13,,,,<31,
2007-11-30,2007,11,30,,-4,,-12.5,,-8.3,,26.3,,0,,,M,,M,0,,11,,,,<31,
2007-12-01,2007,12,1,,-8.4,,-11.1,,-9.8,,27.8,,0,,,M,,M,0,,10,,3,,32,
2007-12-02,2007,12,2,,-9.3,,-11.6,,-10.5,,28.5,,0,,0,,,M,20.5,,14,,,,<31,
2007-12-03,2007,12,3,,0.2,,-9.3,,-4.6,,22.6,,0,,0,,,M,64.3,,42,,,,<31,
2007-12-04,2007,12,4,,5.8,,0.1,,3,,15,,0,,,M,,M,31.7,,41,,,,<31,
2007-12-05,2007,12,5,,4.2,,0,,2.1,,15.9,,0,,,M,,M,1.5,,35,,,,<31,
2007-12-06,2007,12,6,,1,,-3.6,,-1.3,,19.3,,0,,,M,,M,0,,32,,,,<31,
2007-12-07,2007,12,7,,-2.9,,-11.2,,-7.1,,25.1,,0,,,M,,M,0,,30,,,,<31,
2007-12-08,2007,12,8,,-5.1,,-13.7,,-9.4,,27.4,,0,,,M,,M,0,,30,,,,<31,
2007-12-09,2007,12,9,,-0.9,,-11.6,,-6.3,,24.3,,0,,,M,,M,0.1,,29,,,,<31,
2007-12-10,2007,12,10,,-2.9,,-11.5,,-7.2,,25.2,,0,,,M,,M,0,,29,,,,<31,
2007-12-11,2007,12,11,,0.9,,-6.1,,-2.6,,20.6,,0,,0,,,M,4,,28,,,,<31,
2007-12-12,2007,12,12,,1.6,,-4.6,,-1.5,,19.5,,0,,,M,,M,0.5,,35,,,,<31,
2007-12-13,2007,12,13,,-1.5,,-4.2,,-2.9,,20.9,,0,,0,,,M,3.8,,33,,,,<31,
2007-12-14,2007,12,14,,-1,,-5,,-3,,21,,0,,0,,,M,3.7,,36,,,,<31,
2007-12-15,2007,12,15,,1.2,,-2.4,,-0.6,,18.6,,0,,0,,,M,9.6,,49,,,,<31,
2007-12-16,2007,12,16,,1.1,,0.1,,0.6,,17.4,,0,,,M,,M,3,,44,,,,<31,
2007-12-17,2007,12,17,,0.6,,-1.2,,-0.3,,18.3,,0,,0,,,M,1.2,,43,,,,<31,
2007-12-18,2007,12,18,,-1,,-3.7,,-2.4,,20.4,,0,,0,,,M,3.4,,42,,,,<31,
2007-12-19,2007,12,19,,0.9,,-1.4,,-0.3,,18.3,,0,,0,,,M,5.1,,46,,,,<31,
2007-12-20,2007,12,20,,2,,-3.2,,-0.6,,18.6,,0,,,M,,M,3.3,,53,,,,<31,
2007-12-21,2007,12,21,,-1.5,,-7.6,,-4.6,,22.6,,0,,,M,,M,1,,49,,,,<31,
2007-12-22,2007,12,22,,0.6,,-3.7,,-1.6,,19.6,,0,,0,,,M,23.2,,53,,,,<31,
2007-12-23,2007,12,23,,1,,0,,0.5,,17.5,,0,,0,,,M,6,,63,,,,<31,
2007-12-24,2007,12,24,,2.4,,-2.2,,0.1,,17.9,,0,,,M,,M,4.2,,69,,,,<31,
2007-12-25,2007,12,25,,-1.7,,-3.1,,-2.4,,20.4,,0,,0,,,M,2.1,,65,,,,<31,
2007-12-26,2007,12,26,,0.3,,-4.6,,-2.2,,20.2,,0,,,M,,M,0,,66,,,,<31,
2007-12-27,2007,12,27,,-1.6,,-4.2,,-2.9,,20.9,,0,,,M,,M,2.3,,67,,,,<31,
2007-12-28,2007,12,28,,-1.4,,-4.3,,-2.9,,20.9,,0,,,M,,M,1.4,,64,,,,<31,
2007-12-29,2007,12,29,,-0.6,,-5.2,,-2.9,,20.9,,0,,0,,,M,4.5,,66,,,,<31,
2007-12-30,2007,12,30,,0.3,,-3.6,,-1.7,,19.7,,0,,,M,,M,2.3,,69,,,,<31,
2007-12-31,2007,12,31,,3.3,,-8,,-2.4,,20.4,,0,,,M,,M,0,,69,,,,<31,
